"Title","desc","symb","url","Latitude","Longitude"
"_DSF7117.jpeg",,"photography","https://drive.google.com/open?id=1VahbUdt9aOH30CsMuftKXGMC5XQOnt9USQ","61.798820","29.626499"
"DSCF7420.JPEG",,"photography","https://drive.google.com/open?id=1hvEHbe3WkqFSeFlEhWxUD5VV6QyrFLogjw","60.694886","28.706483"
"DSCF7421.JPEG",,"photography","https://drive.google.com/open?id=1dt9W7HEHrb0y6tLEDX-rwIr0e8PUMiKrbQ","60.702617","28.705797"
"DSCF7422.JPEG",,"photography","https://drive.google.com/open?id=1U4qEIOveog3xOwQt7E8CiR7KVu__xATx-Q","60.808953","28.736758"
"DSCF7425.JPEG",,"photography","https://drive.google.com/open?id=1NQu4gEAboXSd12MEDRz0xdzQAgTAHKx-_Q","60.853672","28.695325"
"DSCF7432.JPEG",,"photography","https://drive.google.com/open?id=1ZXGmRlEP8Ax29UOfq-KwiWc2ABdmZB2p2w","60.880750","28.653439"
"DSCF7434.JPEG",,"photography","https://drive.google.com/open?id=1eYR183XpToRyfQAIvEVStO0ZeY4NR6XqtA","60.968092","28.520403"
"DSCF7438.JPEG",,"photography","https://drive.google.com/open?id=106bP0FPlFMf2zvYvgnSma2xCQn2feR2szw","61.038864","28.401839"
"DSCF7439.JPEG",,"photography","https://drive.google.com/open?id=1c-mAEPPhcMDFXcwwKGi_czCW8XVyIT3yqQ","61.037992","28.403492"
"DSCF7440.JPEG",,"photography","https://drive.google.com/open?id=1rZ5r9hLGpLNGYiywRH2dFLzkAKxh_K1yrQ","61.039083","28.401711"
"DSCF7441.JPEG",,"photography","https://drive.google.com/open?id=1xaPtvA0018IzOx04n3PR9Q8wcu7rKRBqZg","61.039758","28.400681"
"DSCF7442.JPEG",,"photography","https://drive.google.com/open?id=1AS42q4wzfBafTe3V27K9U8lLr542qTyN0A","61.039747","28.400725"
"DSCF7443.JPEG",,"photography","https://drive.google.com/open?id=1Ff0XHuX-ViuqLRmI7GcDOdA0lxIpU0Wcaw","61.039658","28.400864"
"DSCF7444.JPEG",,"photography","https://drive.google.com/open?id=1qiqUCOayB14eeNJYxBm-cYR1fZkm6SIR1g","61.039675","28.400831"
"DSCF7445.JPEG",,"photography","https://drive.google.com/open?id=1xvwaTO1rmG1t44wmVGcgKulcp0V3lkHTXw","61.039581","28.401025"
"DSCF7446.JPEG",,"photography","https://drive.google.com/open?id=1WqlPPjdeksLczMzK5qjwtqXwmVx8zbLyDg","61.052772","28.372411"
"DSCF7451.JPEG",,"photography","https://drive.google.com/open?id=1_EzyFBBcvDJsXxt0uXRzn4-P1VC2Cct1OA","61.062378","28.316867"
"DSCF7456.JPEG",,"photography","https://drive.google.com/open?id=1bP3d3B8bjyM3u3XelwG5QEm-ubU_Z216nw","61.067158","28.183906"
"DSCF7460.JPEG",,"photography","https://drive.google.com/open?id=1yYXfI6O9aPC1RTVJq3GGzJk7YpAADtrFeA","61.057036","28.186953"
"DSCF7461.JPEG",,"photography","https://drive.google.com/open?id=1NCGt6rGBRps-t53-C4ymVxiNP3MGJFuP4A","61.058844","28.185881"
"DSCF7462.JPEG",,"photography","https://drive.google.com/open?id=1ct-EVginfoJ3OqRvsZbWfMPuzbZCQSl4yw","61.058697","28.186008"
"DSCF7463-DSCF7466.jpg",,"photography","https://drive.google.com/open?id=1W1dLLnIRbQIiLopSOOxDHqtVj4m0mUV29w","61.065933","28.183111"
"DSCF7467.JPEG",,"photography","https://drive.google.com/open?id=1umwR7EJnv6EQ20e5GiOPTIY8BLhXKE94QA","61.065456","28.183519"
"DSCF7468.JPEG",,"photography","https://drive.google.com/open?id=1awF9WlKqo1NOMuXe2vuf9cWWp8iHZ1WJLA","61.068614","28.184206"
"DSCF7469.JPEG",,"photography","https://drive.google.com/open?id=1ST174Hmvd2dW6cd7FDuZCDr-KTcquojwBA","61.068644","28.184636"
"DSCF7470.JPEG",,"photography","https://drive.google.com/open?id=1eeHgBPufzQ3b94DYC6eapzwEY71Gi4rSjA","61.350994","28.110242"
"DSCF7471.JPEG",,"photography","https://drive.google.com/open?id=1em1CBgT8yblTLDSKzFijdwFxjL6VrEwrBQ","61.351711","28.108642"
"DSCF7472.JPEG",,"photography","https://drive.google.com/open?id=114He84L5HpMJl2Cc7E3IXi1hoZssBeHu8g","61.520733","28.178144"
"DSCF7473-DSCF7474.jpg",,"photography","https://drive.google.com/open?id=1c6cu914H1AgCdAimwFaKNq6X9LOGBai8Ng","61.524539","28.178058"
"DSCF7475.JPEG",,"photography","https://drive.google.com/open?id=1t__O4h5sqvHjKc_nJBros767FS4rdl-oQA","61.525664","28.171578"
"DSCF7476.JPEG",,"photography","https://drive.google.com/open?id=176RVSLKaLY_M93S747Iy66ABsP-h_AoltQ","61.525664","28.171619"
"DSCF7477-DSCF7478.jpg",,"photography","https://drive.google.com/open?id=1bmjx_bHVzXdD36UQXWalSF52xgHqwaoiXg","61.525603","28.171722"
"DSCF7479.JPEG",,"photography","https://drive.google.com/open?id=1HjJa0u4zQ4lCUsyHIJ81lVwAq2bhzOBzmg","61.525586","28.171319"
"DSCF7480.JPEG",,"photography","https://drive.google.com/open?id=1cNvKycuGoSiWsFnZ-NgGbdavpI0roXPD_Q","61.525669","28.171356"
"DSCF7481-DSCF7482.jpg",,"photography","https://drive.google.com/open?id=1EgZbuyvfszHwshmxgWP4Rbm0sgYz7H_U1Q","61.527533","28.174550"
"DSCF7483-DSCF7485.jpg",,"photography","https://drive.google.com/open?id=14He3qJs69Q2nSq38aS_q3V7Ja0W0x4gj6g","61.523317","28.182447"
"DSCF7487.JPEG",,"photography","https://drive.google.com/open?id=1W_W_OaCRqrGNC1ue7XwUn03Zt_XSkC96hw","61.522397","28.183111"
"DSCF7488.JPEG",,"photography","https://drive.google.com/open?id=1WgKfmyHeeHjs5-h1eParcA1Wg751NzNgTw","61.519706","28.177703"
"DSCF7490-DSCF7492.jpg",,"photography","https://drive.google.com/open?id=1Dyj6-3BZuTjUquAKK27iyYC-yVwoI5FZFg","61.519433","28.176975"
"DSCF7493.JPEG",,"photography","https://drive.google.com/open?id=1oc4PLMYKcHX2TmgbEEaMrtbDCYvwpYEUeA","61.519597","28.177500"
"DSCF7494.JPEG",,"photography","https://drive.google.com/open?id=18RwAGaGQXbevwLUzuII3pk_-QLlqbuEnvw","61.519742","28.177511"
"DSCF7495.JPEG",,"photography","https://drive.google.com/open?id=1v4P592TZZuROIf49wYu13Xvw5CS8tQO8iA","61.520047","28.179044"
"DSCF7501.JPEG",,"photography","https://drive.google.com/open?id=1QIsTiJwPGjYgoYLBgv071fshPvt5H1C6hw","61.626086","28.552150"
"DSCF7502.JPEG",,"photography","https://drive.google.com/open?id=1haw5EXuDtfC2cNioA4JZJG8jrbebrwcF4g","61.707556","28.662861"
"DSCF7503.JPEG",,"photography","https://drive.google.com/open?id=18lO5nHKu_oQ6zb9i_PdOfoh54hEZegDPyw","61.708239","28.659494"
"DSCF7505.JPEG",,"photography","https://drive.google.com/open?id=1WrpxkO7t9mPwPy561YMdlTDb3eotJdH1vQ","61.706775","28.663944"
"DSCF7511.JPEG",,"photography","https://drive.google.com/open?id=193IEoUxbTtQCNEkhalXFnl5iumzUORWvmw","61.657716","29.086877"
"DSCF7516.JPEG",,"photography","https://drive.google.com/open?id=1H5xR0Y4mHk2od-ACSqUiaGgN9KVNSp4ozA","61.863322","28.890006"
"DSCF7518.JPEG",,"photography","https://drive.google.com/open?id=1kl3wIset6j1xaokfLAn7YqXScStOiZ-phQ","61.860367","28.889653"
"DSCF7523.JPEG",,"photography","https://drive.google.com/open?id=1woEWRgJiaa_hKs6WQax3A6i16e7TUPhoCQ","61.867014","28.901775"
"DSCF7529.JPEG",,"photography","https://drive.google.com/open?id=1bjOuMHFx2sQcKXGaE8xk_3-KwtnSZckdIw","61.869817","28.891111"
"DSCF7530.JPEG",,"photography","https://drive.google.com/open?id=1Y4gs9rYQI9Y2XFyLKGKxChfLfY3tqKGa2w","61.863808","28.899372"
"DSCF7531.JPEG",,"photography","https://drive.google.com/open?id=1R7D87HcPet_L1ktGcBM7eMIn9j23sjgajA","61.920764","28.775531"
"DSCF7536.JPEG",,"photography","https://drive.google.com/open?id=1eNYb3Fl6SVT8Z513uTaEwt5OUBRRyEpwdA","61.922622","28.778447"
"DSCF7537.JPEG",,"photography","https://drive.google.com/open?id=1fZvHJ7IIMPwwcxYXFXVBcnxYbIC9E-Fcgg","61.994414","28.659658"
"DSCF7538.JPEG",,"photography","https://drive.google.com/open?id=1YY0M4W2MJhmkRIFED-BYfX8CCKnAPEwHYA","61.994506","28.659381"
"DSCF7539-DSCF7541.jpg",,"photography","https://drive.google.com/open?id=18b-jpgX0f6IF_qalCB2sW-c0wRRPaQVq2g","61.994021","28.658738"
"DSCF7542.JPEG",,"photography","https://drive.google.com/open?id=1j4munYmswsxCSoD4Kvjcx64v5ICz_vKbJw","61.993386","28.660397"
"DSCF7543.JPEG",,"photography","https://drive.google.com/open?id=1vWdUPgSTtOkp-_ntpfdgZrZpx6GqQujmkw","61.993356","28.660442"
"DSCF7544.JPEG",,"photography","https://drive.google.com/open?id=1-AM3UtWYjdgH3AlWwCdzUysGCKwhWylv_g","61.993236","28.659775"
"DSCF7545.JPEG",,"photography","https://drive.google.com/open?id=1wqctO4qysQigJzRSun4g5xnP6tu_R4DZPw","61.992783","28.660783"
"DSCF7547-DSCF7551.jpg",,"photography","https://drive.google.com/open?id=1sCxUOPFcYnxZ6QCXsvKdAWJs4oG8YHkE_w","61.994383","28.660142"
"DSCF7553.JPEG",,"photography","https://drive.google.com/open?id=1IIRdZ-ASeShqn5k0xCYC-GAZyrhg6myJKw","61.994303","28.660097"
"DSCF7555-DSCF7560.jpg",,"photography","https://drive.google.com/open?id=1O9bEVZ_3pQA4aaJPoRqEP0cCbwn61FSlGw","62.101269","28.516508"
"DSCF7562.JPEG",,"photography","https://drive.google.com/open?id=1QuEm5heuLGYNw6etaVHj-8foFFmYhoQGPQ","62.117656","28.481114"
"DSCF7564.JPEG",,"photography","https://drive.google.com/open?id=14oscVVWfnypWt5L1l9B0WvRWrXasP9OhKw","62.117567","28.481028"
"DSCF7565-DSCF7568.jpg",,"photography","https://drive.google.com/open?id=1sPnjOVGVxQFk--qvyujOtZDnUT79t5Uyiw","62.116603","28.481136"
"DSCF7569.JPEG",,"photography","https://drive.google.com/open?id=1BkGNg3v_1lB1VK-81xOhsQDkxEuAvvo_IQ","62.116331","28.471331"
"DSCF7579_IMG_20150817_121002.jpg",,"photography","https://drive.google.com/open?id=15Eo1g5f0fgsA8TjHpn9koo7zaCBgDyE8ww","61.600067","28.439703"
"DSCF7579_IMG_20150817_121249.jpg",,"photography","https://drive.google.com/open?id=10g0OlA-C5gqfjaBMi2tdwRcqirlXlnZx9g","61.599744","28.440053"
"DSCF7579_IMG_20150817_202149.jpg",,"photography","https://drive.google.com/open?id=1CrNaweXuplZTtp1f_rW95znxNhhHKPJbeg","61.504775","28.144458"
"DSCF7579_IMG_20150817_202231.jpg",,"photography","https://drive.google.com/open?id=1gPzPEEHL6j34-y_kNh9bICasItNvuXPiig","61.505033","28.144746"
"DSCF7579_IMG_20150819_112202.jpg",,"photography","https://drive.google.com/open?id=1_MEVNvoFXkSZbaSCjyqRLGwiBa51GCe_QA","61.209844","28.296689"
"DSCF7584.JPEG",,"photography","https://drive.google.com/open?id=1sNNmzd30cbfWib_n9UCaIOiffkzExW4q7A","55.754000","37.620000"
"DSCF7849 - DSCF7851.jpeg",,"photography","https://drive.google.com/open?id=16ACP5Qtr-c73Ss886u8bIXkVsL1R9E_x9w","61.209707","28.296566"
"DSCF7852.jpeg",,"photography","https://drive.google.com/open?id=1JXDvCjjniO76lQ3r8J6jcONmariftf2pUA","61.209958","28.296643"
"DSCF7853.jpeg",,"photography","https://drive.google.com/open?id=1HNDLetNcDtYDdAHnacFxq1_uBikLGTBHRQ","61.209971","28.296230"
"DSCF7854.jpeg",,"photography","https://drive.google.com/open?id=1YB17b3DIM3tQt8GREb2dlY1IfPt6lUv0ew","61.210162","28.294610"
"DSCF7855.jpeg",,"photography","https://drive.google.com/open?id=1wZgf84OnOUR5lzHQgHvJClDsLxKivblGfQ","61.209914","28.295276"
"DSCF7856 - DSCF7858.jpeg",,"photography","https://drive.google.com/open?id=1XzNibnSKjlBkJmUbWhZqqGTktgHPg-4zkw","61.209707","28.296566"
"DSCF7859.jpeg",,"photography","https://drive.google.com/open?id=1tsgYh-4TbwvIyyh-hJA00FqMjJpk26-X5A","61.453293","28.155502"
"DSCF7860.jpeg",,"photography","https://drive.google.com/open?id=1BjQ_Evu4TW2EGy8NoJmpHU51ycWKpmjdrw","61.453275","28.155497"
"DSCF7861.jpeg",,"photography","https://drive.google.com/open?id=16EsDJSZxdLGQVtJobeYQBm4Oa1v--Cnfxg","61.454454","28.152568"
"DSCF7862.jpeg",,"photography","https://drive.google.com/open?id=1wvaEquzfGH1Zb5PdEHv2BwN2elAGeVhhcQ","61.456260","28.151493"
"DSCF7863.jpeg",,"photography","https://drive.google.com/open?id=1BYBxM4YB_Ar300yN7vZTBnca84TeeFIDMg","61.599770","28.439941"
"DSCF7865.jpeg",,"photography","https://drive.google.com/open?id=1lptFPFL9ZNkCdwFS0aFBlYb_D6rR3mB_eA","61.599536","28.440043"
"DSCF7867.jpeg",,"photography","https://drive.google.com/open?id=1-HDJQ7Y1GCin7Qf9IDcprOatOU3Q7rj8lw","61.599543","28.440043"
"DSCF7869.jpeg",,"photography","https://drive.google.com/open?id=1Q_QhM7x6M-jnBG9U3GCzmWG2H4vhT0GojQ","61.210619","28.295767"
"DSCF7870.jpeg",,"photography","https://drive.google.com/open?id=1vLbo2deskMhVvHTrOZGYq3eN6-FfPfswqg","61.209947","28.297079"
"DSCF7874.jpeg",,"photography","https://drive.google.com/open?id=1pgAb_0nqYAj5y1h8pJgsmvDOLCCrE1xtog","61.072826","28.302127"
"DSCF7876.jpeg",,"photography","https://drive.google.com/open?id=1Bc0krko6zZdcapOf5o9XLxXe8wO1mfM3Uw","61.072499","28.302856"
"DSCF7878.jpeg",,"photography","https://drive.google.com/open?id=1Jam3AUJ4GPmz79q0CJIfaFe4fwyHV4TWuQ","61.069614","28.306314"
"DSCF7879 - DSCF7882.jpeg",,"photography","https://drive.google.com/open?id=1XDvSX7vwUjzzSFMdPJcNceYWEmTErB261g","61.067600","28.309168"
"DSCF7883.jpeg",,"photography","https://drive.google.com/open?id=14dHrHJQFoQnA3qqAWrtHUORuO17SBQ9tZg","61.067247","28.309371"
"DSCF7884.jpeg",,"photography","https://drive.google.com/open?id=1vIhN-T-3TxuGp13PJDJ73_7zyp-pD0CYDA","61.069915","28.308417"
"DSCF7885.jpeg",,"photography","https://drive.google.com/open?id=1jPkEXj-7qHs3RSqnIxAxuzsHsuNKnHAvQw","61.072567","28.302945"
"DSCF7886.jpeg",,"photography","https://drive.google.com/open?id=1Bxzm68hBXf1mnbypkr49Ys2PbJu8Lmr-VQ","61.072751","28.302092"
"DSCF7888.jpeg",,"photography","https://drive.google.com/open?id=1D3cT-oaLh0grrVW1YsbqA_tQg3mrTEH0Xw","61.073050","28.305101"
"DSCF7891.jpeg",,"photography","https://drive.google.com/open?id=18o-lgRvjLRPD7st9vFRN9LbhUIgnlAn9Vw","61.067279","28.309676"
"DSCF7893.jpeg",,"photography","https://drive.google.com/open?id=1ZYNF_BRwRtfm_e1lvOZf_UXZiwn3NQ4piQ","61.067258","28.309713"
"DSCF7895.jpeg",,"photography","https://drive.google.com/open?id=1MHgmhYJxFPt7ceAiRqeylx4fblFMZxqdJw","61.071161","28.304184"
"DSCF7896.jpeg",,"photography","https://drive.google.com/open?id=1mUbz-K5lBUdBL6EWdb_qEAe0S0CeWHHtfQ","61.072557","28.303125"
"DSCF7897.jpeg",,"photography","https://drive.google.com/open?id=1DRaqyxGuhFRW9mWjjwjOXJ3qhPh3x_m8CA","61.072839","28.302533"
"DSCF7898.jpeg",,"photography","https://drive.google.com/open?id=1ui8bM72YtT6sd4QSLq8o8JjbR1cudRC6Mg","61.194672","28.561525"
"DSCF7899 - DSCF7902.jpeg",,"photography","https://drive.google.com/open?id=1OOino63Y1Kx_BHFMQx9CMBorDQ1IYpIH9g","61.194124","28.562233"
"DSCF7903 - DSCF7907.jpeg",,"photography","https://drive.google.com/open?id=1IsJcV_W7jyscirpqzYjb1OmpZJ2mNMWJVQ","61.192592","28.558789"
"DSCF7908 - DSCF7911.jpeg",,"photography","https://drive.google.com/open?id=1LgvYUWTvKCuLkq96uU7cDKWHuU8EYMdT0A","61.192912","28.557801"
"DSCF7912 - DSCF7917.jpeg",,"photography","https://drive.google.com/open?id=16Ihdt257j9XdJ9EdQF31DiaWOFo6iLesaQ","61.194536","28.557844"
"DSCF7918 - DSCF7922.jpeg",,"photography","https://drive.google.com/open?id=1lHEhqQt7dmlNJD-717uqebvsZsTtEKkyBA","61.194618","28.557222"
"DSCF7924.jpeg",,"photography","https://drive.google.com/open?id=1xAWQ8qOIvX6exEm2pjsEQvWAgRjH13LM9w","61.521702","28.175470"
"DSCF7925 - DSCF7929.jpeg",,"photography","https://drive.google.com/open?id=1X5WamtZYapGU_jiqgqGp95kN2Hc6K57Diw","61.820397","28.730445"
"DSCF7930.jpeg",,"photography","https://drive.google.com/open?id=1Cn7phvZ-57WccveJ3qIF3sGMHTD2VHZEOg","61.820290","28.730927"
"DSCF7931 - DSCF7932.jpeg",,"photography","https://drive.google.com/open?id=1OFWeJdA6_WcmvkfeqTHeusav-N90DjR94w","61.820617","28.731861"
"DSCF7933.jpeg",,"photography","https://drive.google.com/open?id=1sYdV4Q5tbDuqpF-AmNuV1k8PidBWt2BojA","61.820584","28.734382"
"DSCF7934.jpeg",,"photography","https://drive.google.com/open?id=1H4cFejBTQecakmOgjLyAUAJ3QlnKNdxG8A","61.800048","29.320821"
"DSCF7942.jpeg",,"photography","https://drive.google.com/open?id=1ZLpDJ_s4_OwMPLacRESxv-U5vjF5-BWS_A","61.781588","29.347085"
"DSCF7945.jpeg",,"photography","https://drive.google.com/open?id=1TMAmEhGTq6mLXBhfeCiAEv88dnXGaDqviw","61.694100","28.968759"
"DSCF7946.jpeg",,"photography","https://drive.google.com/open?id=1K3-hKdrS-Re9DUCTzg1qaXZqJyTtspe0cg","61.694054","28.968159"
"DSCF7947 - DSCF7951.jpeg",,"photography","https://drive.google.com/open?id=1cfBUMF9RCZmSEMjzrBH4oEoRe-oPtIXeKg","61.694675","28.969671"
"DSCF8344.jpeg",,"photography","https://drive.google.com/open?id=1BV3dxR0nCu_ptRoYCBhLJhchVP2y1S5nng","61.068792","28.186146"
"DSCF8345.jpeg",,"photography","https://drive.google.com/open?id=1qAESnLXvYtwJyVnWnlEbxJmnGpOgz1ecFA","61.068772","28.185775"
"DSCF8347 - DSCF8353.jpeg",,"photography","https://drive.google.com/open?id=1tHEidcqRFl-N-0XPFHuz0_-qQGXYHwdLSQ","61.076340","28.186881"
"DSCF8354.jpeg",,"photography","https://drive.google.com/open?id=11wOw1I4u4O9FS4gaO968qfmOVwh17A-uWQ","61.076387","28.186725"
"DSCF8356.jpeg",,"photography","https://drive.google.com/open?id=1nhQKhL-zOWWemFTVerrQU5RZ3qavfRHN1Q","61.076890","28.185996"
"DSCF8361.jpeg",,"photography","https://drive.google.com/open?id=1vpPM75nuHTCT2UGlEq0oql_drkIVcODCxA","61.232638","28.465203"
